"weeksábado" "weeksexta" "weekterça" "no2_11" "weeksábado:no_7" "weeksábado:no_9" "weeksegunda:no_9" "weekquarta:no_10" "weekterça:no_10" "weekquarta:no_11" "weekquinta:no_11" "weekquinta:no_12" "weeksegunda:no_12" "weekquinta:no_13" "weeksábado:no_13" "weeksegunda:no_13" "weekterça:no_13" "weekquinta:no2_7" "weekquarta:no2_8" "weeksegunda:no2_8" "weekquinta:no2_9" "weekterça:no2_9" "weekquinta:no2_10" "weeksegunda:no2_10" "weekquarta:no2_11" "weeksábado:no2_11" "weeksegunda:no2_11" "weeksábado:no2_12" "weekquarta:no2_13" "weeksegunda:no2_13" "weeksábado:CO_7" "weekquarta:CO_8" "weekquinta:CO_8" "weeksábado:CO_8" "weeksábado:CO_9" "weeksegunda:CO_9" "weeksexta:CO_9" "weekterça:CO_9" "weekquinta:CO_10" "weeksábado:CO_10" "weeksexta:CO_10" "weekquarta:CO_11" "weeksegunda:CO_11" "weeksábado:CO_12" "weeksegunda:CO_12" "weekquarta:CO_13" "weekquinta:CO_13" "weeksábado:CO_13" "weeksexta:CO_13" "seasonFall" "seasonSpring" "seasonFall:Tem" "seasonWinter:Tem" "seasonSpring:Tem" "seasonFall:WS" "seasonWinter:WS" "seasonSpring:WS" "ONI:seasonFall" "ONI:seasonWinter" "ONI:seasonSpring"
1 0 0 -0.488199551041134 -0.677382578665822 4.28608491288211 0 0 0 0 0 0 0 0 -0.825194462343534 0 0 0 0 0 0 0 0 0 0 -0.488199551041134 0 -0.851259248135983 0 0 -1.0045407472372 0 0 -1.12605539076431 -0.792503065030303 0 0 0 0 -0.701100048437222 0 0 0 -0.317791078701957 0 0 0 -0.56405792196246 0 0 1 0 0 -1.56910353338129 0 0 -0.179648059845004 0 0 -1.09
0 0 0 -1.48646752470301 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 -1.73836183075783 0 0 -1.94627852584156 0 0 -1.09
0 0 0 1.03113089004467 0 0 1.45208858832913 0 0 0 0 0 0.74281567199874 0 0 0.456270618142622 0 0 0 1.86732948129806 0 0 0 1.99163665761118 0 0 1.03113089004467 0 0 0.457930724003804 0 0 0 0 0 1.54956248441418 0 0 0 0 0 0 0.950755140981702 0 1.14809977963083 0 0 0 0 0 1 0 0 -0.970654553371391 0 0 -1.26789242689888 0 0 -1.09
0 0 1 1.16479020032575 0 0 0 0 1.75016914367554 0 0 0 0 0 0 0 1.13464945656171 0 0 0 0 1.25564537373369 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.723477475414892 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 -0.474969539625817 0 0 -0.0807167537491962 0 0 -1.09
0 0 0 -0.0297898853114667 0 0 0 2.26150774411627 0 2.05384278760843 0 0 0 0 0 0 0 0 0.0690513740412305 0 0 0 0 0 -0.0297898853114667 0 0 0 0.305219068588927 0 0 1.68273900356425 0 0 0 0 0 0 0 0 0 0.842898602124437 0 0 0 0.877270264418935 0 0 0 0 1 0 0 -0.329890999017356 0 0 1.38911979395994 0 0 -1.09
0 0 0 -0.0235246051420405 0 0 0 0 0 0 1.98367422800973 2.16326236377398 0 2.61962818857359 0 0 0 -0.224121176703874 0 0 0.110673870310427 0 -0.0819841804786457 0 0 0 0 0 0 0 0 0 0.972462038934366 0 0 0 0 0 0.037819745366716 0 0 0 0 0 0 0 0.397465001771783 0 0 0 1 0 0 -0.0215991002243759 0 0 1.21952326922427 0 0 -1.09
0 1 0 0.369099618808654 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.431742606676339 0 0 0 0.857207710482387 0 0 0 0 0 0 0 0.0631053934485654 0 1 0 0 1.24783813009966 0 0 1.58698240615155 0 0 -1.09
1 0 0 0.759635416036206 -0.154241861941466 0.475979868729116 0 0 0 0 0 0 0 0 -0.0379768212769946 0 0 0 0 0 0 0 0 0 0 0.759635416036206 0 1.01143546239655 0 0 -0.359159259570881 0 0 0.988280999627162 0.3649805701497 0 0 0 0 -0.131787736406719 0 0 0 0.411015657988483 0 0 0 0.853132694920258 0 0 1 0 0 0.186951301900287 0 0 -0.363377628308646 0 0 -1.09
0 0 0 -0.912150175838958 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0.963725988074756 0 0 1.71417979970331 0 0 -1.09
0 0 0 0.300181536944968 0 0 -0.449887960891485 0 0 0 0 0 -0.740922214728696 0 0 -0.686536809655678 0 0 0 1.3130953963715 0 0 0 1.65740171989276 0 0 0.300181536944968 0 0 1.60047463372365 0 0 0 0 0 -0.0182030577474906 0 0 0 0 0 0 0.3946644782453 0 0.407784076192189 0 0 0 0 0 1 0 0 -2.08896830389495 0 0 0.640068476377399 0 0 -1.09
0 0 1 0.466211461434756 0 0 0 0 -0.65818959785974 0 0 0 0 0 0 0 -0.281000449106248 0 0 0 0 1.49600650630341 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.260268250502405 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 -1.97713692884259 0 0 0.145411945898363 0 0 -1.23
0 0 0 -0.44225416313201 0 0 0 -0.501563359886902 0 -0.929198102331023 0 0 0 0 0 0 0 0 -0.12834706716549 0 0 0 0 0 -0.44225416313201 0 0 0 1.96083689375753 0 0 -0.656046483916812 0 0 0 0 0 0 0 0 0 -0.87696541279447 0 0 0 -0.371319171083301 0 0 0 0 1 0 0 -1.77765393550596 0 0 0.611802388921455 0 0 -1.23
0 0 0 1.4655236484582 0 0 0 0 0 0 2.56695037967387 -0.603924818060018 0 0.018678993799764 0 0 0 -0.0774996815458432 0 0 1.2520932387696 0 3.62643203325437 0 0 0 0 0 0 0 0 0 -0.839287469877839 0 0 0 0 0 -0.247356678997534 0 0 0 0 0 0 0 1.75924775034062 0 0 0 1 0 0 -0.879980465491104 0 0 0.541137170281592 0 0 -1.23
0 1 0 2.61102570610158 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.488773876041241 0 0 0 -0.0783041501296972 0 0 0 0 0 0 0 -0.815098982037567 0 1 0 0 -0.565643627506104 0 0 0.767265869929152 0 0 -1.23
1 0 0 -1.29328805281237 -0.76900091784697 -1.22503312057385 0 0 0 0 0 0 0 0 -0.555333869477921 0 0 0 0 0 0 0 0 0 0 -1.29328805281237 0 -0.783685149804362 0 0 -0.887030585222557 0 0 -0.647883675018394 -1.08690333826897 0 0 0 0 -1.08804096186553 0 0 0 -0.578642093522083 0 0 0 -0.516144588075364 0 0 1 0 0 -0.662362654578411 0 0 -0.320978497124728 0 0 -1.23
0 0 0 -1.06982639343618 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 -0.384295451745528 0 0 0.597669345193482 0 0 -1.23
0 0 0 0.897471579763578 0 0 1.64792552682031 0 0 0 0 0 1.3468860643273 0 0 1.17117754786119 0 0 0 1.01699773456142 0 0 0 1.55281119516454 0 0 0.897471579763578 0 0 0.672099509036863 0 0 0 0 0 0.443546540891125 0 0 0 0 0 0 0.597268638481389 0 0.919167721851292 0 0 0 0 0 1 0 0 -0.44172237406971 0 0 0.724866738745234 0 0 -1.23
0 0 1 1.14181750637119 0 0 0 0 2.87142874139873 0 0 0 0 0 0 0 1.49918489830559 0 0 0 0 2.52020542094779 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.604803513147958 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 -0.0457788569924522 0 0 0.512871082825647 0 0 -1.23
0 0 0 1.32664327136926 0 0 0 1.65250807764542 0 2.26259425241454 0 0 0 0 0 0 0 0 1.20680392802942 0 0 0 0 0 1.32664327136926 0 0 0 1.47942271174844 0 0 0.491475561499339 0 0 0 0 0 0 0 0 0 1.00280143710897 0 0 0 1.15549839420776 0 0 0 0 1 0 0 -0.0367114482044231 0 0 0.738999782473207 0 0 -1.23
0 0 0 1.1198890257782 0 0 0 0 0 0 2.44854093535108 2.54701530531958 0 1.754136066151 0 0 0 1.65947629775963 0 0 2.15907169959919 0 1.27541893392884 0 0 0 0 0 0 0 0 0 -0.0192910946064663 0 0 0 0 0 0.427604792436217 0 0 0 0 0 0 0 -0.0134837728126434 0 0 0 1 0 0 -1.37510292738299 0 0 0.569403257737537 0 0 -1.23
0 1 0 -0.571736619966813 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.268264464002745 0 0 0 1.3631860221615 0 0 0 0 0 0 0 -0.124257967221038 0 1 0 0 -1.37510292738299 0 0 0.781398913657124 0 0 -1.23
1 0 0 -0.590532460475091 -0.560569196209858 0.206319581696759 0 0 0 0 0 0 0 0 -0.695482464667798 0 0 0 0 0 0 0 0 0 0 -0.590532460475091 0 -0.726883733815462 0 0 -0.681554194311492 0 0 -0.469258898227507 -0.148109796122043 0 0 0 0 -0.381932758605086 0 0 0 -0.114088036700499 0 0 0 -0.582975160584549 0 0 1 0 0 -1.37510292738299 0 0 1.23365631295224 0 0 -1.23
0 0 0 -1.34967557433721 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 -1.37510292738299 0 0 0.41393977672984 0 0 -1.23
0 0 0 -0.2950200791505 0 0 0.880982961420297 0 0 0 0 0 0.560152476440503 0 0 0.672457280935517 0 0 0 -0.177154374057262 0 0 0 -0.102447544012427 0 0 -0.2950200791505 0 0 -0.471375569313558 0 0 0 0 0 -0.0843304741550545 0 0 0 0 0 0 0.460987813210477 0 0.256296592688739 0 0 0 0 0 1 0 0 -1.37510292738299 0 0 1.60111544987953 0 0 -1.23
0 0 1 -0.686600089739623 0 0 0 0 -0.420486248465669 0 0 0 0 0 0 0 -0.525515019437522 0 0 0 0 -0.119030857367042 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.105336400096421 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 -1.37510292738299 0 0 1.44565196887183 0 0 -1.23
0 0 0 1.38198657953252 0 0 0 2.10764549857825 0 1.15743943873512 0 0 0 0 0 0 0 0 1.68511553556878 0 0 0 0 0 1.38198657953252 0 0 0 2.8724509830939 0 0 1.03483715796503 0 0 0 0 0 0 0 0 0 1.09352552936075 0 0 0 0.22922562550156 0 0 0 0 1 0 0 -1.37510292738299 0 0 0.484604995369702 0 0 -1.23
0 0 0 -0.921548096093097 0 0 0 0 0 0 -0.895868036521644 0.745219135098191 0 8.45815902648376 0 0 0 -0.114643793652545 0 0 -0.589096717614233 0 -0.753864616504463 0 0 0 0 0 0 0 0 0 -0.15772107447687 0 0 0 0 0 -0.361191393758355 0 0 0 0 0 0 0 0.21439161598096 0 0 0 1 0 0 -1.37510292738299 0 0 0.654201520105372 0 0 -1.23
0 1 0 3.34197505920128 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.956552365811064 0 0 0 0.826477193334889 0 0 0 0 0 0 0 1.84256629858873 0 1 0 0 -1.37510292738299 0 0 -1.09743446557055 0 0 -1.23
1 0 0 1.36736759247053 -0.477654599250919 -0.636496980815017 0 0 0 0 0 0 0 0 -0.122960543892132 0 0 0 0 0 0 0 0 0 0 1.36736759247053 0 -0.344943178028035 0 0 -0.368847007351824 0 0 0.581942002187317 -0.314634115367195 0 0 0 0 -0.289463730709794 0 0 0 0.0437492215605816 0 0 0 2.0433164483379 0 0 1 0 0 -1.37510292738299 0 0 -1.09743446557055 0 0 -1.23
0 0 0 2.30715961788442 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 -1.37510292738299 0 0 -1.09743446557055 0 0 -1.23
0 0 0 -0.444342589855152 0 0 -0.519610012291486 0 0 0 0 0 0.442382784567429 0 0 0.632201833380978 0 0 0 -1.01338623213628 0 0 0 0.134017990155711 0 0 -0.444342589855152 0 0 0.0770827540971894 0 0 0 0 0 -0.485346927398239 0 0 0 0 0 0 0.174927871403725 0 0.365603429587935 0 0 0 0 0 1 0 0 -1.37510292738299 0 0 -1.09743446557055 0 0 -1.23
0 0 1 -0.0391878055656057 0 0 0 0 0.585606997806911 0 0 0 0 0 0 0 1.0966304227602 0 0 0 0 0.652966474827337 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.1979829384469 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 -1.37510292738299 0 0 -1.09743446557055 0 0 -1.23
0 0 0 1.85814787240889 0 0 0 1.74095583555949 0 3.32740214432471 0 0 0 0 0 0 0 0 0.779468841021462 0 0 0 0 0 1.85814787240889 0 0 0 1.76622264996662 0 0 0.8961819971595 0 0 0 0 0 0 0 0 0 3.21366579678965 0 0 0 3.41042290067197 0 0 0 0 1 0 0 -1.37510292738299 0 0 -1.09743446557055 0 0 -1.23
0 0 0 -0.144653355084276 0 0 0 0 0 0 -0.850258472782493 -0.583895958897931 0 0.328049562968906 0 0 0 0.917571532259993 0 0 -0.199545916552958 0 -0.460556405853598 0 0 0 0 0 0 0 0 0 -0.0558267013311073 0 0 0 0 0 -0.133660702463112 0 0 0 0 0 0 0 0.922289157423963 0 0 0 1 0 0 -1.37510292738299 0 0 -1.09743446557055 0 0 -1.23
0 1 0 2.20587092181204 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.28930477358173 0 0 0 1.08418344887203 0 0 0 0 0 0 0 0.187773097154795 0 1 0 0 -1.37510292738299 0 0 -1.09743446557055 0 0 -1.23
1 0 0 -0.535189152311829 -0.12263353492397 0.458549355879115 0 0 0 0 0 0 0 0 0.102917245163892 0 0 0 0 0 0 0 0 0 0 -0.535189152311829 0 -0.708276373405306 0 0 -0.160930191427239 0 0 -0.24565422964465 -0.00474911122311092 0 0 0 0 0.327227685636152 0 0 0 0.640798132030206 0 0 0 0.129367415070202 0 0 1 0 0 -1.37510292738299 0 0 -1.09743446557055 0 0 -1.23
0 0 0 -0.448519443301436 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 -1.37510292738299 0 0 -1.09743446557055 0 0 -1.23
0 0 0 0.635374026009258 0 0 1.65715344538796 0 0 0 0 0 0.496861281488307 0 0 0.278102989151237 0 0 0 1.29248786679497 0 0 0 0.506905947882391 0 0 0.635374026009258 0 0 0.00910744406495741 0 0 0 0 0 2.98431164961784 0 0 0 0 0 0 1.0236329346861 0 0.85691725145953 0 0 0 0 0 1 0 0 -1.37510292738299 0 0 -1.09743446557055 0 0 -1.23
0 0 1 0.330463724430527 0 0 0 0 1.04535107279777 0 0 0 0 0 0 0 1.44625643948388 0 0 0 0 1.66532493959144 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.78976619948389 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 -1.37510292738299 0 0 -1.09743446557055 0 0 -1.23
0 0 0 0.478742021773608 0 0 0 2.39510071179899 0 2.20821361872555 0 0 0 0 0 0 0 0 0.70029254317481 0 0 0 0 0 0.478742021773608 0 0 0 1.02966826317901 0 0 1.94850880224997 0 0 0 0 0 0 0 0 0 0.809023082699954 0 0 0 0.991445619927667 0 0 0 0 1 0 0 -1.37510292738299 0 0 -1.09743446557055 0 0 -1.23
0 0 0 1.62633250614013 0 0 0 0 0 0 2.31609777910854 1.68497320698333 0 1.98821403896813 0 0 0 1.08276508347137 0 0 0.993971431379455 0 1.29019802981435 0 0 0 0 0 0 0 0 0 0.303224299731697 0 0 0 0 0 1.97294052718747 0 0 0 0 0 0 0 1.6238809526596 0 0 0 1 0 0 -1.37510292738299 0 0 -1.09743446557055 0 0 -1.11
0 1 0 2.21840148215089 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.4713772857442 0 0 0 0.197784920405383 0 0 0 0 0 0 0 -0.326662083188532 0 1 0 0 -1.37510292738299 0 0 -1.09743446557055 0 0 -1.11
1 0 0 -0.744031824626028 -0.510637201356133 -0.81080210931502 0 0 0 0 0 0 0 0 -1.03392641262633 0 0 0 0 0 0 0 0 0 0 -0.744031824626028 0 1.19457106222283 0 0 -0.771517134582613 0 0 -0.549929968237385 -0.42556571218142 0 0 0 0 -0.598295022675165 0 0 0 -0.629610374835557 0 0 0 -0.628562604477126 0 0 1 0 0 -1.37510292738299 0 0 -1.09743446557055 0 0 -1.11
0 0 0 -0.710616997055756 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 -1.37510292738299 0 0 -1.09743446557055 0 0 -1.11
0 0 0 0.0495703301679291 0 0 0.758969371470296 0 0 0 0 0 -0.854686134769353 0 0 -0.897505173691502 0 0 0 2.20789602272064 0 0 0 1.7688133657989 0 0 0.0495703301679291 0 0 -1.00772870052679 0 0 0 0 0 2.5512468803614 0 0 0 0 0 0 1.03745570410643 0 -0.174240813645544 0 0 0 0 0 1 0 0 -1.37510292738299 0 0 -1.09743446557055 0 0 -1.11
0 0 1 -0.785800359088868 0 0 0 0 0.499923232327653 0 0 0 0 0 0 0 -0.837122002359694 0 0 0 0 1.09935143531396 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.17691355049363 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 -1.37510292738299 0 0 -1.09743446557055 0 0 -1.11
0 0 0 0.220821321465573 0 0 0 -0.476687427973569 0 0.70309801533358 0 0 0 0 0 0 0 0 0.872745027525736 0 0 0 0 0 0.220821321465573 0 0 0 0.223276229098017 0 0 0.509715217244769 0 0 0 0 0 0 0 0 0 1.11299421868517 0 0 0 1.704201687137 0 0 0 0 1 0 0 -0.121340596892692 0 0 -0.363377628308646 0 0 -1.11
0 0 0 -0.345142320505907 0 0 0 0 0 0 0.344361254385261 0.272538058872928 0 0.135717980208331 0 0 0 -0.729476596681887 0 0 -0.0965340025945063 0 -0.453735284675671 0 0 0 0 0 0 0 0 0 -0.153442636709424 0 0 0 0 0 0.0573124661758511 0 0 0 0 0 0 0 0.0905508953838922 0 0 0 1 0 0 0.229265876244422 0 0 0.823798044841041 0 0 -1.11
0 1 0 -0.0370993788424637 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.334074570350771 0 0 0 0.480741533147241 0 0 0 0 0 0 0 0.893654867269215 0 1 0 0 0.770287933930141 0 0 1.03579370076063 0 0 -1.11
1 0 0 0.444282980841766 0.143517740397265 1.93706697527325 0 0 0 0 0 0 0 0 0.742531578530455 0 0 0 0 0 0 0 0 0 0 0.444282980841766 0 0.233843664203682 0 0 -0.274816692058169 0 0 0.579859078537377 1.37618426788303 0 0 0 0 0.897094950572254 0 0 0 1.65137612359046 0 0 0 1.50536393582777 0 0 1 0 0 -1.49051932388504 0 0 0.230210208266198 0 0 -1.11
0 0 0 2.58492037206231 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 -0.892070343875142 0 0 -0.67430459032404 0 0 -1.11
0 0 0 -0.549808139373823 0 0 -0.482698338020897 0 0 0 0 0 0.519293603749845 0 0 0.696312360967836 0 0 0 1.00072863226416 0 0 0 1.43003101396185 0 0 -0.549808139373823 0 0 1.57067723754513 0 0 0 0 0 0.549845410836106 0 0 0 0 0 0 -0.0375404247567345 0 1.30548348255208 0 0 0 0 0 1 0 0 -0.67445253296245 0 0 -1.07002981470727 0 0 -1.11
0 0 1 0.462034607988472 0 0 0 0 0.323949047311112 0 0 0 0 0 0 0 0.192373795285089 0 0 0 0 1.97791281643088 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.77701033509049 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0.0932547444239899 0 0 1.14885805058441 0 0 -1.11
0 0 0 -0.456873150194004 0 0 0 0.955060653260486 0 0.490838122547533 0 0 0 0 0 0 0 0 0.35430296765314 0 0 0 0 0 -0.456873150194004 0 0 0 -0.210648352751573 0 0 1.81126102228899 0 0 0 0 0 0 0 0 0 1.38782721631484 0 0 0 0.831889566303649 0 0 0 0 1 0 0 0.362254538468845 0 0 1.37498675023197 0 0 -1.11
0 0 0 0.150859026240316 0 0 0 0 0 0 0.606616245885377 0.870199216269616 0 0.94828164380921 0 0 0 0.0124281688177488 0 0 0.385372307532966 0 0.362525549616268 0 0 0 0 0 0 0 0 0 0.761017140848463 0 0 0 0 0 1.28916917837735 0 0 0 0 0 0 0 1.00648637522556 0 0 0 1 0 0 0.0630300484638934 0 0 0.908596307208876 0 0 -1.11
0 1 0 0.661479360048533 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.928586697899774 0 0 0 1.3621454854635 0 0 0 0 0 0 0 1.78292014184039 0 1 0 0 -0.281531485481202 0 0 1.74244588715925 0 0 -1.11
1 0 0 -0.0485857258197446 0.0711392524441579 0.224775418832053 0 0 0 0 0 0 0 0 0.349668229248195 0 0 0 0 0 0 0 0 0 0 -0.0485857258197446 0 -0.118716848830867 0 0 0.0588929404723977 0 0 1.36804864672181 0.67746751678199 0 0 0 0 1.82206270597797 0 0 0 1.1144232956484 0 0 0 0.956143778455298 0 0 1 0 0 -0.474969539625817 0 0 -0.462308934404453 0 0 -1.11
0 0 0 -0.919459669369955 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0.199041180284325 0 0 1.31845457532008 0 0 -1.11
0 0 0 0.0955157180770527 0 0 0.00022940035263851 0 0 0 0 0 0.923876558824011 0 0 0.995991803873849 0 0 0 -0.664142836155161 0 0 0 -0.482156622917034 0 0 0.0955157180770527 0 0 -0.13056785052182 0 0 0 0 0 -0.0531706263084962 0 0 0 0 0 0 0.513099004968831 0 0.939861184231068 0 0 0 0 0 1 0 0 0.446883687157113 0 0 1.44565196887183 0 0 -1.11
0 0 1 -0.251163117964518 0 0 0 0 -0.293342596464189 0 0 0 0 0 0 0 1.04295649268748 0 0 0 0 -0.18533737669662 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.526047156370811 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 -0.00044181305230858 0 0 1.0499267444886 0 0 -1.11
0 0 0 0.263634069289983 0 0 0 0.449250037689382 0 0.546972970226488 0 0 0 0 0 0 0 0 0.185104303761665 0 0 0 0 0 0.263634069289983 0 0 0 0.208377531008761 0 0 1.36939973233258 0 0 0 0 0 0 0 0 0 1.22571792987354 0 0 0 0.608345694608192 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0.50171471572817 0 0 0 0 0 0 1.49600273879882 1.12015937861247 0 1.53496751835406 0 0 0 -0.0315582797296604 0 0 -0.0740371478219705 0 -0.124047761075863 0 0 0 0 0 0 0 0 0 0.752066198677094 0 0 0 0 0 1.44857940051042 0 0 0 0 0 0 0 1.47254304368289 0 0 0 0 0 0 0 0 0 0 0 0 0
0 1 0 -0.226101997286814 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.796522251120369 0 0 0 0.409083239211879 0 0 0 0 0 0 0 0.62938207744751 0 0 0 0 0 0 0 0 0 0 0
1 0 0 -0.913194389200529 -0.535374152935043 -0.19048091671207 0 0 0 0 0 0 0 0 -0.355547574207246 0 0 0 0 0 0 0 0 0 0 -0.913194389200529 0 -1.04712619982184 0 0 -0.686508996611669 0 0 -0.25668809546596 0.181892665796703 0 0 0 0 0.238019006061249 0 0 0 0.115410965253831 0 0 0 -0.302731259467146 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 -1.2525637317111 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 -0.613505154429653 0 0 -0.425280178044426 0 0 0 0 0 -0.87471499393144 0 0 -0.60751685704862 0 0 0 -0.825749252307916 0 0 0 -0.587884001174904 0 0 -0.613505154429653 0 0 -0.666920981735047 0 0 0 0 0 -0.352838246535481 0 0 0 0 0 0 0.194266769465978 0 -0.682959821683142 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 1 -0.562338699712674 0 0 0 0 0.453856691747406 0 0 0 0 0 0 0 0.661275212170367 0 0 0 0 0.102385555394229 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.791191442120142 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 -0.0120382581647596 0 0 0 0.608640268097034 0 0.454876735753203 0 0 0 0 0 0 0 0 -0.395160344840508 0 0 0 0 0 -0.0120382581647596 0 0 0 -0.38850156119207 0 0 0.500876865540965 0 0 0 0 0 0 0 0 0 0.528868643321608 0 0 0 0.716577109019819 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 1.48640791568962 0 0 0 0 0 0 0.120698970664426 0.278146139438312 0 2.32814892942868 0 0 0 2.44439003517229 0 0 2.90857217702104 0 2.49185221065917 0 0 0 0 0 0 0 0 0 1.59435548652621 0 0 0 0 0 3.03761767657752 0 0 0 0 0 0 0 5.99412487947256 0 0 0 0 0 0 0 0 0 0 0 0 0
0 1 0 -0.942432363324517 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.394998101781924 0 0 0 2.09579322666426 0 0 0 0 0 0 0 0.544771368091333 0 0 0 0 0 0 0 0 0 0 0
1 0 0 -0.556073419543249 -0.648980893519666 -0.668282033659135 0 0 0 0 0 0 0 0 -0.0297766375158849 0 0 0 0 0 0 0 0 0 0 -0.556073419543249 0 -0.0305767205722292 0 0 -0.425605376984447 0 0 -0.0427662070936394 0.505739312560427 0 0 0 0 1.09750231860639 0 0 0 0.976655861174832 0 0 0 1.05507163288885 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 -0.45269629674772 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0.242749802058563 0 0 0.74769080433206 0 0 0 0 0 0.61222751026193 0 0 0.966172953833449 0 0 0 0.2252347560949 0 0 0 -0.330955103472984 0 0 0.242749802058563 0 0 0.509144998685622 0 0 0 0 0 1.40715372969386 0 0 0 0 0 0 1.61256078674968 0 1.17894154273932 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
